"","Algeria","American Samoa","Andorra","Argentina","Armenia","Australia","Austria","Bahamas","Bangladesh","Barbados","Belarus","Belgium","Benin","Bermuda","Bhutan","Bosnia and Herzegovina","Botswana","Brazil","British Virgin Islands","Brunei Darussalam","Bulgaria","Burkina Faso","Cabo Verde","Cambodia","Cameroon","Canada","Cayman Islands","Central African Republic","Chad","Chile","China","Colombia","Comoros","Cook Islands","Costa Rica","Ivory Coast","Croatia","Cuba","Cyprus","Czech Republic","Denmark","Dominica","Dominican Republic","Ecuador","Egypt","Eritrea","Estonia","Ethiopia","Fiji","Finland","France","French Polynesia","Gabon","Gambia","Georgia","Germany","Ghana","Greece","Grenada","Guatemala","Guinea","Hungary","India","Indonesia","Iran","Iraq","Ireland","Italy","Jamaica","Japan","Jordan","Kazakhstan","Kenya","Kiribati","Kuwait","Kyrgyzstan","Lao People's Democratic Republic","Latvia","Lebanon","Lesotho","Liberia","Libya","Lithuania","Luxembourg","Madagascar","Malawi","Malaysia","Maldives","Mali","Malta","Marshall Islands","Mauritania","Mauritius","Mexico","Micronesia (Federated States of)","Mongolia","Morocco","Mozambique","Myanmar","Namibia","Nauru","Nepal","Netherlands","New Zealand","Niger","Nigeria","Niue","Norway","Oman","Pakistan","Palau","Papua New Guinea","Paraguay","Philippines","Poland","Portugal","Qatar","South Korea","Moldova","Romania","Russia","Rwanda","Saint Kitts and Nevis","Saint Lucia","Samoa","Sao Tome and Principe","Saudi Arabia","Senegal","Serbia","Seychelles","Sierra Leone","Singapore","Slovakia","Slovenia","Solomon Islands","South Africa","Spain","Sri Lanka","State of Palestine","Suriname","Swaziland","Sweden","Switzerland","Tajikistan","Thailand","Timor-Leste","Togo","Tokelau","Tonga","Trinidad","Tunisia","Turkey","Tuvalu","Uganda","Ukraine","United Arab Emirates","UK","Tanzania","USA","Uruguay","Uzbekistan","Vanuatu","Venezuela","Vietnam","Zambia","Zimbabwe"
"53",1680,480,1200,960,5630.44247787612,2142.48355263158,2211.02990033222,960,2880,960,10000,1440,10000,3360,5214.26086956523,3600,6643.68663594473,720,2906.49635036497,2921.75824175824,1200,10000,10000,10000,2611.36842105263,2583.35664335664,2446.18556701031,10000,4958.62660944208,3247.21804511278,10000,960,10000,10000,752.798264642082,1738.00604229607,1955.54469453376,1387.64227642276,942.432432432433,1955.54469453376,2611.36842105263,6762.22222222214,1174.46153846154,2937.13235294117,1994.50258064516,5750.71428571429,1920,10000,10000,10000,2400,10000,3649.32806324111,7944.13649289103,10000,960,6547.15596330274,1256.33952254642,2555.54006968642,1354.28571428572,10000,1200,1676.94117647058,5630.44247787612,1717.22891566265,550.84615384615,1822.38532110091,960,1843.8036809816,1440,10000,2891.34545454546,10000,1025.79207920792,255.940298507462,10000,10000,2400,1440,10000,3793.14741035854,1440,3312.00000000001,2639.57746478874,10000,10000,1200,2151.28316831683,1025.79207920792,960,960,964.213075060534,2363.75838926174,2500.48442906574,1438.3606557377,10000,3360,10000,10000,1680,960,10000,2937.13235294117,960,5750.71428571429,2977.85977859779,10000,1920,1779.93920972645,1680,991.246943765283,10000,1304.91978609626,1075.61712846348,1865.35384615386,960,1404.45652173913,1440,10000,1440,10000,10000,1920,1068.39195979899,10000,10000,480,5128.31168831167,1100.35443037974,10000,10000,1440,1522.97994269341,1920,10000,1200,3119.32835820896,2500.48442906574,1018.81481481481,942.432432432433,2868.85714285712,5128.31168831167,4627.84810126582,2400,4042.9268292683,10000,10000,10000,10000,1200,2142.48355263158,2125.0568627451,2921.75824175824,10000,10000,960,1440,10000,1054.05,5750.71428571429,10000,10000,1920,3600,6045.61085972852,3119.32835820896
"54",1763.57142857143,516.404494382024,1258.125,996.057692307692,5946.90265486727,2344.73684210526,2400,960,2924.02877697842,960,10000,1488.40336134455,10000,3598.16793893131,5645.91304347827,3842.82352941178,7417.72165898626,749.617021276597,3075.3284671533,3122.63736263736,1226.73575129534,10000,10000,10000,2880,2827.97202797202,2594.22680412371,10000,5344.54935622319,3360,10000,960,10000,10000,846.247288503254,1868.15709969788,2131.64565916399,1440,960,2131.64565916399,2880,7685.39999999991,1200,3185.29411764705,2140.21161290323,6261.42857142857,1920,10000,10000,10000,2539.65870307168,10000,3914.94071146245,9031.27962085312,10000,960,7164.7706422018,1370.6100795756,2771.28919860629,1440,10000,1242.38961038961,1682.11764705882,5946.90265486727,1846.98795180723,633.692307692304,1920,1009.5652173913,1920,1537.35211267606,10000,3029.01818181819,10000,1079.10891089109,277.373134328358,10000,10000,2485.83050847457,1440,10000,4016.41434262946,1440,3397.13207547171,2880,10000,10000,1200,2395.24752475248,1079.10891089109,989.352517985609,960,1016.36803874092,2406.44295302013,2659.10034602075,1440,10000,3598.16793893131,10000,10000,1805.02994011976,962.85035629454,10000,3185.29411764705,960,6261.42857142857,3248.41328413285,10000,1950.51293375395,1910.88145896657,1743.02670623145,1043.9119804401,10000,1420.10695187166,1179.74811083123,1920,960,1440,1562.03389830509,10000,1562.03389830509,10000,10000,1920,1165.02512562814,10000,10000,541.016949152543,5575.06493506491,1200,10000,10000,1440,1643.78223495702,1920,10000,1289.84293193717,3360,2659.10034602075,1072,960,2894.14285714285,5575.06493506491,4991.39240506329,2539.65870307168,4296.58536585366,10000,10000,10000,10000,1289.84293193717,2344.73684210526,2244.70588235296,3122.63736263736,10000,10000,1009.5652173913,1440,10000,1135.8,6261.42857142857,10000,10000,2065.84968152866,3878.74015748031,6652.66968325793,3360
"55",1891.78571428571,597.078651685394,1370.3125,1047.83653846154,6568.14159292037,2400,2471.76079734219,960,3126.04316546763,961.538461538462,10000,1624.64985994398,10000,3687.02290076337,5963.47826086958,4063.52941176473,8394.90506912449,841.276595744682,3360,3360,1338.34196891192,10000,10000,10000,2896.84210526316,2882.30769230769,2844.53608247422,10000,5718.79828326181,3600,10000,960,10000,10000,939.696312364425,1920,2277.29903536977,1440,960,2277.29903536977,2896.84210526316,8696.66666666656,1275.38461538462,3360,2326.45161290323,6790.71428571429,2058.796875,10000,10000,10000,2733.37883959047,10000,4205.21739130435,10000,10000,1007.34597156398,8164.17247706419,1440,2880,1440,10000,1354.28571428571,1808.82352941176,6568.14159292037,1920,716.538461538458,1920,1061.59420289855,1920,1649.57746478873,10000,3312.00000000001,10000,1184.85148514851,317.611940298507,10000,10000,2631.86440677966,1479.12087912088,10000,4279.84063745019,1479.12087912088,3600,2911.47887323944,10000,10000,1306.70103092783,2419.80198019802,1184.85148514851,1041.0071942446,960,1068.52300242131,2551.0067114094,2880,1440,10000,3687.02290076337,10000,10000,1920,1014.01425178148,10000,3360,994.103773584903,6790.71428571429,3360,10000,2129.62902208202,1920,1870.86053412463,1113.15403422983,10000,1440,1200,1920,960,1440,1662.14689265537,10000,1662.14689265537,10000,10000,1983.14347826088,1200,10000,10000,622.146892655368,5874.28571428569,1200,10000,10000,1455.34246575343,1680,1983.14347826088,10000,1402.61780104712,3522.08955223882,2880,1170.37037037036,960,3033.21428571427,5874.28571428569,5379.91561181434,2733.37883959047,4623.41463414634,10000,10000,10000,10000,1402.61780104712,2400,2400,3360,10000,10000,1061.59420289855,1600,10000,1200,6790.71428571429,10000,10000,2154.98025477707,4136.69291338582,7422.56651583714,3522.08955223882
"56",1920,677.752808988765,1440,1119.23076923077,7178.76106194693,2535.78947368421,2614.88372093023,985.773672055427,3360,1011.74825174825,10000,1680,10000,3927.93893129772,6578.08695652176,4300.70588235295,9687.74193548398,932.936170212766,3449.34306569346,3513.84615384615,1440,10000,10000,10000,3037.26315789475,2992.86713286713,2885.15463917526,10000,6135.96566523607,3738.94736842106,10000,960,10000,10000,960,1920,2400,1517.18157181572,960,2400,3037.26315789475,10000,1385.84615384616,3578.82352941175,2400,7685.40000000001,2152.545,10000,10000,10000,2880,10000,4430.9881422925,10000,10000,1058.38862559242,9313.76146788985,1440,2948.78048780489,1470.18867924529,10000,1440,1920,7178.76106194693,1920,720,2014.77614678898,1147.24637681159,2052.0036809816,1680,10000,3385.3090909091,10000,1200,360,10000,10000,2880,1618.46153846154,10000,4582.94820717129,1618.46153846154,3807.3962264151,3081.97183098593,10000,10000,1417.73195876288,2561.98019801981,1200,1105.32374100719,972.96551724138,1161.35593220339,2751.14093959732,2913.84083044982,1588.63387978141,10000,3927.93893129772,10000,10000,1920,1065.17814726841,10000,3578.82352941175,1044.90566037736,7685.40000000001,3600,10000,2260.69400630916,1941.00000000001,1920,1200,10000,1440,1276.7758186398,2089.46030769232,979.35483870968,1540.86956521739,1680,10000,1680,10000,10000,2135.92173913044,1261.50753768844,10000,10000,703.276836158193,6487.27272727271,1307.54430379747,10000,10000,1606.35616438356,1752.55014326648,2135.92173913044,10000,1440,3603.58208955225,2913.84083044982,1200,960,3311.99999999998,6487.27272727271,5732.32067510548,2880,4973.65853658536,10000,10000,10000,10000,1440,2535.78947368421,2483.92156862746,3513.84615384615,10000,10000,1147.24637681159,1680,10000,1231.2,7685.40000000001,10000,10000,2400,4355.90551181102,8382.4904977376,3603.58208955225
"57",1920,720,1440,1200,8148.06017699119,2714.99999999999,2876.01328903654,1035.51963048499,3505.89928057554,1061.95804195804,10000,1718.3193277311,10000,4212.36641221375,7185.39130434787,4619.29411764708,10000,960,3600,3600,1440,10000,10000,10000,3312.00000000001,3251.74825174825,2997.52577319587,10000,6677.76824034335,3951.42857142858,10000,990.40909090909,10000,10000,960,2082.21389728096,2495.69131832798,1636.42276422764,965.27027027027,2495.69131832798,3312.00000000001,10000,1440,3655.5882352941,2521.16129032258,8653.92857142858,2387.25,10000,10000,10000,2930.37542662117,10000,4771.5415019763,10000,10000,1138.86255924171,10000,1484.56233421751,3191.91637630664,1612.50673854448,10000,1440,1920,8148.06017699119,2045.45602409639,720,2142.02201834862,1200,2150.19938650307,1757.07042253521,10000,3600,10000,1278.11881188118,360,10000,10000,2901.96610169491,1680,10000,4926.2151394422,1680,4012.5283018868,3360,10000,10000,1440,2768.31683168318,1278.11881188118,1200,1022.48275862069,1200,2880,3085.12110726643,1672.7868852459,10000,4212.36641221375,10000,10000,1972.60059880238,1152.6840855107,10000,3655.5882352941,1111.41509433962,8653.92857142858,3722.21402214023,10000,2400,2125.81641337386,1920,1203.8141809291,10000,1554.22459893048,1385.28967254408,2158.42707692308,1028.98617511521,1648.47826086956,1776.61016949153,10000,1776.61016949153,10000,10000,2291.92546583852,1369.74874371859,10000,10000,720,7000.51948051944,1416.60759493671,10000,10000,1680,1875.98853868195,2291.92546583852,10000,1440,3882.53731343284,3085.12110726643,1263.1111111111,965.27027027027,3379.71428571427,7000.51948051944,6164.05063291139,2930.37542662117,5338.53658536585,10000,10000,10000,10000,1440,2714.99999999999,2624.70588235295,3600,10000,10000,1200,1680,10000,1338.9,8653.92857142858,10000,10000,2420.25477707006,4695.11811023622,9641.62895927609,3882.53731343284
"58",2111.52499999999,720,1475.83333333333,1206.34615384615,9236.81415929208,2880,2890.56478405316,1090.5311778291,3600,1144.33566433567,10000,1838.99159663867,10000,4433.58778625956,8140.42434782614,4957.17647058826,10000,960,3838.24817518251,3872.52747252747,1440,10000,10000,10000,3374.3157894737,3360,3252.78350515463,10000,7436.10300429186,4233.38345864662,10000,1039.36363636364,10000,10000,960,2156.01027190332,2634.21221864952,1680,1013.78378378378,2634.21221864952,3374.3157894737,10000,1440,3906.17647058823,2680.25806451613,9960.71428571429,2408.25,10000,10000,10000,3135.56313993177,10000,5112.0948616601,10000,10000,1200,10000,1618.46153846154,3360,1680,10000,1453.2987012987,1967.60823529411,9236.81415929208,2147.93855421687,720,2322.20183486238,1235.36231884058,2369.07975460124,1878.42253521127,10000,3771.92727272728,10000,1384.75247524752,369.313432835821,10000,10000,3044.94915254237,1704.39560439561,10000,5269.48207171312,1704.39560439561,4268.83018867925,3436.05633802818,10000,10000,1440,2880,1384.75247524752,1200,1072,1249.97578692494,2932.34899328859,3360,1680,10000,4433.58778625956,10000,10000,2131.94011976048,1200,10000,3906.17647058823,1200,9960.71428571429,3940.07380073801,10000,2482.1451104101,2229.30091185411,2075.22551928783,1309.14425427873,10000,1653.90374331551,1440,2400,1078.61751152074,1680,1898.30508474577,10000,1898.30508474577,10000,10000,2400,1440,10000,10000,720,7923.77835497832,1440,10000,10000,1685.58904109589,1920,2400,10000,1521.25654450262,4126.56716417912,3360,1369.48148148147,1013.78378378378,3600,7923.77835497832,6685.56962025316,3135.56313993177,5702.76422764227,10000,10000,10000,10000,1521.25654450262,2880,2880,3872.52747252747,10000,10000,1235.36231884058,1800,10000,1440,9960.71428571429,10000,10000,2557.45222929936,5034.33070866141,10000,4126.56716417912
"59",2169.2857142857,720,1612.70833333333,1309.90384615385,10000,2920.46052631579,3006.37873754152,1190.02309468822,3862.87769784172,1200,10000,1920,10000,4762.44274809162,9200.34782608702,5300.07843137258,10000,960,4032.70072992703,4100.65934065934,1579.68911917099,10000,10000,10000,3600,3600,3360,10000,8347.80429184549,4470.67669172933,10000,1096.63636363636,10000,10000,960,2397.82477341389,2880,1728.13008130081,1062.2972972973,2880,3600,10000,1489.64102564103,4169.1176470588,2880,10000,2542.875,10000,10000,10000,3360,10000,5510.19762845852,10000,10000,1223.03317535545,10000,1680,3552.33449477354,1690.99730458221,10000,1601.24675324675,2130.05470588235,10000,2351.56626506025,720,2400,1339.42028985507,2400,1920,10000,3965.23636363637,10000,1440,433.611940298507,10000,10000,3311.99999999999,1822.74725274726,10000,5661.83266932269,1822.74725274726,4542.79245283019,3600,10000,10000,1534.43298969072,2934.25742574257,1440,1295.25179856114,1163.03448275862,1354.28571428572,3138.52348993289,3429.75778546711,1784.59016393442,10000,4762.44274809162,10000,10000,2259.88023952094,1237.33966745844,10000,4169.1176470588,1200,10000,4219.0405904059,10000,2618.04416403786,2400,2153.67952522255,1414.47432762837,10000,1680,1440,2420.67692307693,1176.49769585254,1746.84782608695,1920,10000,1920,10000,10000,2493.54037267081,1440,10000,10000,720,8898.70129870122,1440,10000,10000,1803.61643835616,1920,2493.54037267081,10000,1635.81151832461,4328.05970149255,3429.75778546711,1440,1062.2972972973,3755.14285714284,8898.70129870122,7440.3105485232,3360,6048.78048780485,10000,10000,10000,10000,1635.81151832461,2920.46052631579,2893.13725490197,4100.65934065934,10000,10000,1339.42028985507,1920,10000,1440,10000,10000,10000,2749.29936305732,5404.72440944881,10000,4328.05970149255
"60",2400,720,1680,1413.46153846154,10000,3093.94736842104,3254.75083056478,1200,4075.6834532374,1225.17482517483,10000,1920,10000,5091.29770992368,10000,5675.29411764708,10000,960,4273.57664233578,4308.13186813187,1664.24870466321,10000,10000,10000,3738.94736842107,3675.52447552447,3600,10000,9512.7896995708,4794.58646616542,10000,1194.54545454545,10000,10000,1003.47071583514,2409.06344410876,2895.6270096463,1844.87804878049,1141.62162162162,2895.6270096463,3738.94736842107,10000,1618.46153846154,4365.88235294115,2909.03225806451,10000,2715,10000,10000,10000,3483.68600682597,10000,5793.20158102769,10000,10000,1325.11848341232,10000,1696.23342175067,3612.54355400699,1807.11590296496,10000,1675.84415584415,2244.70588235293,10000,2400,770.769230769225,2504.5871559633,1440,2528.83435582822,1920,10000,4239.27272727273,10000,1440,480,10000,10000,3364.06779661016,1920,10000,5956.01593625494,1920,4867.92452830189,3802.81690140846,10000,10000,1641.23711340206,3141.38613861386,1440,1398.56115107913,1200,1440,3360,3600,1902.29508196721,10000,5091.29770992368,10000,10000,2400,1339.66745843231,10000,4365.88235294115,1296.22641509433,10000,4436.0147601476,10000,2867.88643533124,2456.53495440729,2380.05934718101,1440,10000,1751.22994652406,1481.10831234257,2553.23076923078,1200,1863.91304347825,1920,10000,1920,10000,10000,2627.32919254659,1459.29648241205,10000,10000,720,10000,1525.06329113924,10000,10000,1920,2061.96962750717,2627.32919254659,10000,1680,4649.55223880598,3600,1440,1141.62162162162,3951.42857142856,10000,8337.02278481012,3483.68600682597,6614.63414634145,10000,10000,10000,10000,1680,3093.94736842104,3010.58823529413,4308.13186813187,10000,10000,1440,1920,10000,1440,10000,10000,10000,2880,5728.50393700787,10000,4649.55223880598
"61",2421.07142857142,721.123595505617,1683.4375,1440,10000,3360,3360,1269.00692840647,4292.80575539568,1325.59440559441,10000,1987.45882352943,10000,5466.87022900765,10000,5970.82352941179,10000,995.617021276595,4541.60583941609,4611.86813186814,1680,10000,10000,10000,3940.63157894738,3908.39160839161,3661.03092783504,10000,10000,5118.49624060152,10000,1200,10000,10000,1050.19522776573,2539.21450151057,3014.66237942123,1920,1200,3014.66237942123,3940.63157894738,10000,1680,4682.6470588235,3055.54838709677,10000,2880,10000,10000,10000,3600,10000,6267.50988142297,10000,10000,1427.2037914692,10000,1810.50397877985,3876.37630662022,1920,10000,1680,2400,10000,2515.30120481928,853.615384615379,2636.33027522935,1440,2681.96319018406,2055.67774647886,10000,4471.85454545455,10000,1472.87128712871,480,10000,10000,3600,1920,10000,6539.28286852586,1920,5193.05660377358,3986.1971830986,10000,10000,1680,3360,1472.87128712871,1440,1241.10344827586,1440,3476.77852348994,3786.02076124566,1920,10000,5466.87022900765,10000,10000,2467.90419161676,1440,10000,4682.6470588235,1397.83018867924,10000,4753.94833948339,10000,2884.92113564669,2587.47720364742,2400,1440,10000,1866.41711229946,1612.89672544081,2731.56923076926,1255.02304147466,1920,2090.07627118644,10000,2090.07627118644,10000,10000,2880,1601.80904522613,10000,10000,748.926553672317,10000,1635.24050632911,10000,10000,1920,2149.25845272207,2880,10000,1719.26701570681,4971.04477611942,3786.02076124566,1451.45679012344,1200,4225.28571428571,10000,9472.74261603374,3600,7213.15447154467,10000,10000,10000,10000,1719.26701570681,3360,3255.68627450983,4611.86813186814,10000,10000,1440,1920,10000,1559.59999999999,10000,10000,10000,2924.52229299363,6103.93700787401,10000,4971.04477611942
"62",2549.28571428571,801.797752808988,1795.625,1440,10000,3412.10526315787,3587.24252491694,1368.49884526559,4575.53956834531,1426.01398601399,10000,2132.19663865546,10000,5752.6717557252,10000,6548.70588235297,10000,1041.44680851064,4856.05839416061,4927.47252747253,1759.58549222798,10000,10000,10000,4211.78947368422,4158.04195804196,3898.55670103092,10000,10000,5496.54135338348,10000,1270.36363636363,10000,10000,1113.83947939262,2698.73111782477,3256.59163987139,1920,1215.67567567567,3256.59163987139,4211.78947368422,10000,1688.61538461539,4999.41176470585,3311.99999999999,10000,2913.375,10000,10000,10000,3831.80887372017,10000,6714.30830039528,10000,10000,1440,10000,1920,4092.96167247389,1920,10000,1777.55844155844,2455.76470588235,10000,2650.12048192772,936.461538461533,2880,1440,2880,2147.16,10000,4785.16363636364,10000,1607.52475247524,480,10000,10000,3708.20338983049,1949.28461538462,10000,7045.09960159355,1949.28461538462,5597.58490566037,4244.78873239437,10000,10000,1723.9175257732,3470.09900990099,1607.52475247524,1440,1340.13793103448,1440,3600,3964.15224913493,1920,10000,5752.6717557252,10000,10000,2596.8862275449,1440,10000,4999.41176470585,1440,10000,5071.88191881918,10000,2978.61198738172,2796.83890577507,2525.69732937686,1507.28606356969,10000,1920,1680,2880,1354.28571428572,1920,2154.70508474576,10000,2154.70508474576,10000,10000,2887.45341614907,1673.96984924623,10000,10000,830.056497175142,10000,1680,10000,10000,1920,2346.36103151864,2887.45341614907,10000,1832.04188481675,5296.71641791047,3964.15224913493,1593.28395061727,1215.67567567567,4438.2857142857,10000,10000,3831.80887372017,8112.36422764224,10000,10000,10000,10000,1832.04188481675,3412.10526315787,3360,4927.47252747253,10000,10000,1440,2117.39999999999,10000,1651.6,10000,10000,10000,3099.36305732483,6631.18110236221,10000,5296.71641791047
"63",2714.99999999998,882.471910112358,1907.8125,1498.84615384615,10000,3600,3633.48837209302,1440,4885.46762589926,1440,10000,2244.70588235296,10000,6155.72519083973,10000,7053.17647058829,10000,1094.55319148936,5170.51094890514,5243.07692307693,1871.19170984456,10000,10000,10000,4405.89473684213,4339.3006993007,4133.19587628864,10000,10000,5766.3157894737,10000,1368.27272727273,10000,10000,1200,2880,3360,1977.7756097561,1312.7027027027,3360,4405.89473684213,10000,1799.07692307693,5328.23529411761,3360,10000,3062.0625,10000,10000,10000,4005.87030716727,10000,7455.81027667993,10000,10000,1440,10000,1920,4296.58536585367,1920,10000,1889.45454545454,2582.47058823529,10000,2880,960,2889.90825688073,1540.86956521739,2902.63803680982,2330.36619718309,10000,5098.47272727274,10000,1678.61386138614,480,10000,10000,3920.13559322033,2123.13461538462,10000,7906.66454183259,2123.13461538462,5843.32075471697,4472.95774647888,10000,10000,1834.94845360825,3600,1678.61386138614,1477.98561151078,1439.17241379311,1562.03389830509,3815.03355704699,4231.1418685121,2076.94918032785,10000,6155.72519083973,10000,10000,2811.73652694609,1440,10000,5328.23529411761,1440,10000,5426.42066420663,10000,3203.28075709781,2880,2667.06231454007,1623.8630806846,10000,1920,1680,2915.44615384616,1440,2010.65380434781,2373.5593220339,10000,2373.5593220339,10000,10000,2983.04347826087,1680,10000,10000,911.186440677967,10000,1710.98734177215,10000,10000,2110.36931506849,2400,2983.04347826087,10000,1920,5662.68656716419,4231.1418685121,1667.55555555555,1312.7027027027,4745.99999999999,10000,10000,4005.87030716727,9076.09756097555,10000,10000,10000,10000,1920,3600,3578.82352941179,5243.07692307693,10000,10000,1540.86956521739,2160,10000,1680,10000,10000,10000,3360,7228.0283464567,10000,5662.68656716419
"64",2880,960,1920,1618.46153846154,10000,3738.94736842103,3879.86710963455,1440,5195.39568345322,1440,10000,2400,10000,6646.71755725192,10000,7903.56392156871,10000,1186.21276595744,5553.28467153289,5625.78754578755,1920,10000,10000,10000,4708.21052631582,4640.55944055944,4314.63917525772,10000,10000,6180.45112781959,10000,1440,10000,10000,1200,2904.83383685801,3570.67524115757,2128.71382113821,1409.72972972973,3570.67524115757,4708.21052631582,10000,1909.53846153846,5675.29411764704,3600,10000,3312,10000,10000,10000,4249.96587030718,10000,8297.30592885383,10000,10000,1511.27962085308,10000,1920,4573.37979094079,2103.56603773585,10000,1920,2778.35294117646,10000,2892.28915662651,960,2987.33944954128,1639.80676328503,3026.13496932516,2400,10000,5455.7090909091,10000,1680,480,10000,10000,4172.33898305083,2189.010989011,10000,8787.25099601582,2189.010989011,6336.90566037734,4776.33802816902,10000,10000,1920,3798.81188118812,1680,1607.86570743405,1440,1650.5569007264,3984.16107382552,4440.41522491348,2150.45573770492,10000,6646.71755725192,10000,10000,2880,1531.97149643707,10000,5675.29411764704,1470.18867924527,10000,5725.16605166051,10000,3360,2930.15197568389,2880,1680,10000,2005.50481283422,1784.88664987405,3065.16923076925,1440,2135.92173913043,2400,10000,2400,10000,10000,3204.96894409938,1767.43718592964,10000,10000,960,10000,1820.05063291139,10000,10000,2157.78246575342,2500.05730659027,3204.96894409938,10000,1920,5935.52238805972,4440.41522491348,1680,1409.72972972973,5053.71428571428,10000,10000,4249.96587030718,10000,10000,10000,10000,10000,1920,3738.94736842103,3620.39215686277,5625.78754578755,10000,10000,1639.80676328503,2399.99999999999,10000,1732.79999999999,10000,10000,10000,3401.27388535031,8099.6598425197,10000,5935.52238805972
"65",2906.96428571428,960,1920,1680,10000,3931.1842105263,4085.98006644518,1440,5580.43165467623,1503.0303030303,10000,2443.69747899161,10000,7241.99389312982,10000,8767.05882352951,10000,1200,5799.41605839419,5874.28571428573,1920,10000,10000,10000,5010.5263157895,4941.81818181819,4605.36082474225,10000,10000,6654.13533834589,10000,1440,10000,10000,1274.18655097614,3029.72809667674,3607.71704180066,2217.23577235773,1440,3607.71704180066,5010.5263157895,10000,1920,5949.70588235291,3665.80645161289,10000,3360,10000,10000,10000,4473.99317406147,10000,9325.21739130448,10000,10000,1623.69668246446,10000,2096.97931034484,4873.58885017424,2155.63665768194,10000,1920,2880,10000,2991.50602409639,960,3206.60550458715,1680,3259.14110429449,2487.88732394366,10000,5736.72727272728,10000,1771.18811881188,480,10000,10000,4344.406779661,2400,10000,9971.95219123492,2400,6747.16981132074,5079.71830985916,10000,10000,1920,3963.16831683168,1771.18811881188,1676.73860911271,1440,1680,4236.64429530202,4738.54671280275,2341.63934426228,10000,7241.99389312982,10000,10000,2931.91616766467,1634.20427553445,10000,5949.70588235291,1602.83018867924,10000,6051.36531365312,10000,3506.87697160886,3106.86930091185,2894.59940652819,1686.45476772617,10000,2134.14385026738,1893.40050377834,3312.00000000003,1440,2258.47826086955,2510.16949152542,10000,2510.16949152542,10000,10000,3360,1875.67839195979,10000,10000,960,10000,1920,10000,10000,2383.56164383562,2623.49570200574,3360,10000,1937.05287958115,6497.01492537315,4738.54671280275,1754.07407407406,1440,5388.57142857142,10000,10000,4473.99317406147,10000,10000,10000,10000,10000,1937.05287958115,3931.1842105263,3870.98039215688,5874.28571428573,10000,10000,1680,2400,10000,1840.49999999999,10000,10000,10000,3600,9026.45669291341,10000,6497.01492537315
"66",3033.21428571427,960,2058.796875,1680,10000,4185.78947368418,4286.11295681063,1555.28868360278,5815.25179856113,1618.46153846154,10000,2564.36974789917,10000,8087.73129770997,10000,9927.52941176483,10000,1249.53191489361,6227.73722627744,6379.78021978025,1995.68704663212,10000,10000,10000,5323.78947368425,5243.07692307693,4901.44329896905,10000,10000,7248.66165413541,10000,1440,10000,10000,1367.63557483731,3259.93957703928,3862.37942122187,2400,1440,3862.37942122187,5323.78947368425,10000,1920,6506.47058823526,3891.87096774193,10000,3600,10000,10000,10000,4768.05460750857,10000,10000,10000,10000,1680,10000,2153.55915119364,5173.79790940769,2367.65498652292,10000,2027.15999999999,2921.29411764705,10000,3208.19277108435,960,3360,1707.82608695652,3360,2609.23943661971,10000,6076.80000000002,10000,1877.82178217821,480,10000,10000,4636.47457627117,2411.2087912088,10000,10000,2411.2087912088,7466.2067924528,5417.46478873239,10000,10000,1933.22783505155,4223.76237623762,1877.82178217821,1680,1515.03448275862,1724.45520581115,4442.41610738257,5036.67820069202,2400,10000,8087.73129770997,10000,10000,3109.22155688621,1680,10000,6506.47058823526,1670.56603773584,10000,6583.61623616235,10000,3600,3360,2995.54896142434,1791.7848410758,10000,2244.70588235293,1920,3360,1535.11520737328,2400,2631.86440677966,10000,2631.86440677966,10000,10000,3500.12422360248,1920,10000,10000,960,10000,1920,10000,10000,2400,2853.86819484243,3500.12422360248,10000,2118.51518324607,6917.01492537317,5036.67820069202,1860.44444444443,1440,5699.42857142857,10000,10000,4768.05460750857,10000,10000,10000,10000,10000,2118.51518324607,4185.78947368418,4063.52941176473,6379.78021978025,10000,10000,1707.82608695652,2520,10000,1920,10000,10000,10000,3710.06369426751,10000,10000,6917.01492537317
